Title;Abschnitt;Text;Link
Stimmung: Bester Laune am Abgrund entlang | ZEIT ONLINE;8;Seit ein paar Monaten wirkt sich dasauf die Binnennachfrage aus. Die Industrie modernisiert ihre Produktionsanlagen oder erweitert sie gar. Selbst die Bauwirtschaft profitiert davon und meldet nach jahrelangem Schrumpfen wieder Zuwächse. Die Industrieproduktion nahm über das ganze Jahr 2005 zu, die Auftragslage ist unverändert gut. Deutsche Unternehmen, auch im Mittelstand, machen wieder solide bis hervorragende Gewinne. »Wir haben eine sehr harte Phase hinter uns, wer die überlebt hat, ist jetzt fit«, resümiert Michael Grömling vom Institut der deutschen Wirtschaft treffend. Der »Marsch aus der Talsohle«, wie Karl Schiller in den sechziger Jahren dozierte, kann also beginnen. Unter einer Voraussetzung: Die Bundesregierung darf die Wachstumschancen nicht beschädigen und muss beim Bürger weiter Vertrauen wecken. Das wird gar nicht so einfach. Schließlich hat Angela Merkel die großen Reformen noch nicht in Angriff genommen. Die Erhöhung des Rentenalters tut heute noch nicht weh. Ganz anders wird das bei der Reform des Gesundheitswesens sein, die an jedermanns Geldbeutel gehen könnte. Wahrscheinlich werden spätestens dann auch zwischen den Regierungsparteien die alten Gegensätze wieder aufbrechen, schnell würde Verunsicherung in den politischen Alltag zurückkehren.;http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true
Stimmung: Bester Laune am Abgrund entlang | ZEIT ONLINE;9;Doch die größte Belastung, psychologisch und ganz handfest materiell, steht den Verbrauchern 2007 bevor. Dann wird – wenn nicht noch ein finanzpolitisches Wunder geschieht – die Mehrwertsteuer um drei Prozentpunkte steigen. Die Erwartung verbessert die Wachstumsrate im laufenden Jahr nach Schätzung des DIHT um einen halben Prozentpunkt, weil die Bürger aus Angst vor höheren Preisen Käufe vorziehen. Aber 2007 werden diese Käufe der Binnennachfrage fehlen, der Bedarf an Investitionen wird geringer sein – und schon ist eine Hauptstütze der Konjunktur baufällig.;http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true
Stimmung: Bester Laune am Abgrund entlang | ZEIT ONLINE;10;Der grassierende Optimismus rechtfertigt also nicht die hochgespannten Erwartungen. Warnschüsse gibt es jetzt schon: Im vierten Quartal 2005 stagnierte die deutsche Wirtschaft wider alle Erwartungen. Und die Zahl der Arbeitslosen steigt zunächst auch weiter an – auf 5,048 Millionen. Wahrscheinlich wird der Arbeitsmarkt in den kommenden Monaten durch eine Vielzahl zusätzlicher Mini- und Teilzeitjobs entlastet werden. Aber für das Entstehen zusätzlicher sozialversicherungspflichtiger Arbeitsplätze wird es kaum reichen. Dafür bleibt dasWachstum zu bescheiden.;http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true
Stimmung: Bester Laune am Abgrund entlang | ZEIT ONLINE;11;Die Bundesregierung hat das Plus der Wirtschaftsleistung vorsichtig auf 1,4 Prozent geschätzt. Wenn der Merkel-Faktor die ersten 100 Tage überlebt und die Regierung sich das Vertrauen von Investoren und Verbrauchern bewahrt, kann es auch ein bisschen mehr werden. Dann muss auch die Konjunktur 2007 nicht einbrechen. Aber dafür bedarf es weiter einer günstigen Entwicklung der Fakten – und eines mittleren psychologischen Wunders.;http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;1;Am deutschen Aktienmarkt hat das neue Jahr begonnen, wie das alte aufhörte: mit steigenden Kursen. Der Dax liegt im Vergleich zum Jahresbeginn schon wieder mit 6 Prozent im Plus. Zur Erinnerung: Das ist bereits eine normale Jahresrendite für Aktien. Aber was ist derzeit schon normal? Seit drei Jahren klettert der Index unaufhörlich. An seinem Tiefpunkt im März 2003 lag der Dax bei 2200 Punkten;
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;2;Da lohnt ein zweiter Blick. Zunächst auf den Dax. Er notiert zwar trotz der kräftigen Gewinne noch immer unter jenen gut 8100 Zählern, die er im März vor sechs Jahren erreicht hat. Aber der Dax ist nur ein Index, er bildet die 30 größten deutschen Aktiengesellschaften ab. Darunter gibt es kleine Dax-Werte wie den Pharmakonzern Altana oder den Dialysehersteller FMC, die jeweils rund ein halbes Prozent des Index ausmachen, und große Werte wie E.on oder Siemens, die aktuell für je gut zehn Prozent des Dax stehen. Rechnet man nur ein Schwergewicht des Jahres 2000 heraus, das sich seither schwach entwickelt hat – die Deutsche Telekom –, ergibt sich ein anderes Bild: Dann notiert der Dax schon wieder so hoch wie Ende 1999, als die Euphorie keine Grenzen kannte. Das heißt: Die großen deutschen Aktiengesellschaften kommen ihren Rekordständen schon nahe.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;3;Gab es damals gar keine Blase, oder sind die Kurse heute schon wieder übertrieben hoch?;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;4;Vorsicht bei der Antwort. In der damaligen Euphorie sind die Bewertungen an der Börse den Unternehmensgewinnen weit vorausgeeilt. Heute scheint eher das Gegenteil der Fall zu sein. Die Gewinne von Deutscher Bank und Co. sind in den vergangenen Jahren derart gewachsen, dass sich die derzeitige Bewertung moderat ausnimmt. Das ist das Argument der Optimisten. Sie verweisen auf ein aktuelles Kurs-Gewinn-Verhältnis von rund 13,3 für die erwarteten Gewinne der kommenden zwölf Monate. Das ist weniger als der historische Durchschnitt seit 1990, der laut dem Bankhaus Sal. Oppenheim bei 14,1 liegt. Andersherum: Während die Anleger in der Vergangenheit einer Aktiengesellschaft rund den 14fachen erwarteten Jahresgewinn als Wert beimaßen, zahlen sie heute nur gut den 13fachen Gewinn.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;5;Also sind Aktien auf den ersten Blick günstig. Allerdings hat diese Betrachtungsweise zwei Haken.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;6;Erstens sind die erzielten Gewinne abnormal hoch. Die Eigenkapitalrenditen liegen derzeit mit rund 16 Prozent mehr als vier Prozentpunkte über ihrem historischen Mittel. Nur wenn man – wie das Gros der Analysten – diese hohen Gewinne fortschreibt, sind Aktien heute günstig. Setzt man dagegen das historische Mittel der künftigen Gewinne an, dann rückt das Kurs-Gewinn-Verhältnis von 13 rasch in Richtung 20. Eine so hohe Bewertung hat es bisher nur zwischen 1996 und 2000 gegeben. Allerdings haben die Optimisten die Globalisierung auf ihrer Seite. Gut möglich, dass die Löhne auf absehbare Zeit schwächer steigen als in der Vergangenheit – und damit außergewöhnliche Renditen ermöglichen.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;7;Zweitens: Die rekordverdächtigen Gewinnmargen stehen schon jetzt von allen Seiten unter Druck: Die Unternehmen investieren endlich wieder, statt wie in den vergangenen Jahren die alten Maschinen weiterlaufen zu lassen. Die niedrigen Zinsen scheinen ebenso der Vergangenheit anzugehören wie die extreme Lohnzurückhaltung, die in Deutschland de facto bis zu nominalen Lohnkürzungen reichte. Genauso scheint der Trend steigender Rohstoffpreise noch nicht gebrochen. Und der Dollarkurs, der im vergangenen Jahr gestiegen ist und deshalb den deutschen Export beflügelt hat, scheint sogar wieder zu fallen.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;8;Der allgemeine Optimismus der Analysten dürfte also übertrieben sein. Ein Beispiel dafür liefert die Investmentbank Morgan Stanley. Deren Analysten erwarten, dass im kommenden Jahr durchschnittlich 74 Prozent aller europäischen Unternehmen ihre Margen ausweiten können. Das gab es noch nie. Der Rekord der vergangenen 20 Jahre liegt bei 65 Prozent aller Unternehmen. Er datiert aus dem Jahr 1986.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;9;Auch von einer anderen Seite droht Ungemach: Von den Notenbanken. Seit drei Wochen ist klar, dass die Epoche des superbilligen Geldes ausläuft. Erst sprach der neue Chef der amerikanischen Notenbank, Ben Bernanke, von der Gefahr, dass die amerikanische Wirtschaft »überschießen« könnte – ein klares Indiz dafür, dass die Notenbankzinsen in Amerika weiter steigen werden. Vergangenen Donnerstag schockte dann Jean-Claude Trichet die Märkte. Der Präsident der Europäischen Zentralbank (EZB) sprach so häufig von Inflationsrisiken, dass alle Beobachter ihre Prognosen für den europäischen Leitzins deutlich nach oben anpassten. Und selbst das deflationsgeplagte Japan steht vor einer Zeitenwende. Drei Monate in Folge liegt die Inflationsrate im positiven Bereich. Damit dürfte auch der japanische Leitzins, der seit sieben Jahren bei null Prozent liegt, in nicht mehr allzu ferner Zukunft steigen.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;10;Die Finanzmärkte mögen keine Zinserhöhungen. Sie verteuern die riskanten Wetten der Anleger. Höhere Renditen für sichere Anlagen wie Staatsanleihen oder Geldmarktpapiere lindern die Not, Risiken um jeden Preis einzugehen. Und alle Indikatoren, die den globalen Risikoappetit messen, stehen auf Übertreibung. Das gilt in erster Linie für die Aktien und Anleihen von Schwellenländern und erst dann für deutsche oder europäische Aktien. Doch auch hier wird zu spüren sein, wenn die Risikofreude abnimmt.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Finanzmarkt: Aktien sind keine Schnäppchen mehr | ZEIT ONLINE;11;Noch ist es zu früh, um zum Ausstieg zu rufen. Dafür fehlt es an echter Blasenbildung. Doch die Anleger, die jetzt einsteigen wollen, sollten den zweiten Blick riskieren: Zum ersten Mal seit drei Jahren sind mittelfristig die Chancen geringer als die Risiken.;http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true
Einzelhandel: Karstadt kauft sich selbst | ZEIT ONLINE;1;Seit fast zwei Jahren lenkt Thomas Middelhoff die Geschicke von KarstadtQuelle, erst im Aufsichtsrat, später als Vorstandschef. Während seiner Regentschaft hat sich der Konzern von vielem getrennt: von einigen Warenhäusern, Fachgeschäften und 25000 Mitarbeitern. So scheint nur konsequent, dass Middelhoff nun auch die übrigen Immobilien verkauft. Mit einem Wert von 4,5 Milliarden Euro ist es einer der größten Immobiliendeals überhaupt.;http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true
Einzelhandel: Karstadt kauft sich selbst | ZEIT ONLINE;2;Doch das ist nur ein Teil der Wahrheit. Käufer ist eine Gesellschaft, die zu 49 Prozent Karstadt selbst gehört und zu 51 Prozent dem Whitehall-Fonds der Investmentbank Goldman Sachs. Dort sollen die Immobilien geparkt und bald mit Profit weiterveräußert werden. Trotzdem verwundert, dass Karstadt diesen Weg gewählt hat – zumal sich doch 20 Interessenten um die Immobilien gestritten haben sollen. War ihnen der Preis zu hoch? Fest steht, dass der Konzern mit dem Geld seine Schulden bezahlen und seine Bilanz aufhübschen kann.;http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true
Einzelhandel: Karstadt kauft sich selbst | ZEIT ONLINE;3;Die neue Gesellschaft hat den Kauf fast vollständig auf Pump finanziert – mit Geld von Goldman Sachs und einigen Privatanlegern. Sie können nur hoffen, dass der Milliardendeal aufgeht. Denn Karstadt will als Mieter nicht mehr als die derzeit 259 Millionen Euro im Jahr bezahlen. Das könnte beim geplanten Weiterverkauf zum Problem werden: Denn je höher der Kaufpreis, desto schlechter wird im Verhältnis die Rendite durch die Mieteinnahmen.;http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true
Einzelhandel: Karstadt kauft sich selbst | ZEIT ONLINE;4;Middelhoff sagt, Karstadt sei nun wieder plan- und steuerbar. Daran wird man ihn messen. Jetzt, nachdem die Bilanz-Show aufgeführt wurde, muss er sich um die Kunden kümmern. Ungewiss ist vor allem die Zukunft des Versandhandels, der fast die Hälfte zum Gesamtumsatz beisteuert und rote Zahlen liefert. Derzeit arbeiten Konzernzentrale und Versender noch munter aneinander vorbei, wie das Gezerre um die Textilmarke Lonsdale beweist. Vor wenigen Tagen erst verkündete Quelle, Lonsdale aus dem Programm zu nehmen, weil die Marke gern von Anhängern der rechten Szene gekauft wird. Wenig später wurde Quelle von der Konzernmutter öffentlich zurückgepfiffen. Noch scheint man sich nicht einig zu sein, wohin die Reise gehen soll. Middelhoff hat noch sehr viel zu tun.;http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;1;Das Jahr 2006 wird in die Geschichte der Arbeitskämpfe eingehen. Nach Jahren relativer Ruhe häufen sich auf einmal die Streiks in der Republik. Die Gewerkschaften begehren auf, die Tarifauseinandersetzungen werden härter. 2006 markiert ein Wendejahr. Doch es ist nicht die Art Wende, die sich Arbeitnehmervertreter wünschen. Denn zugenommen hat zwar die Zahl der Kämpfe, aber nicht die Kampfkraft der Gewerkschaften. Vor allem eines geht ihnen verloren: die Fähigkeit, für eine relativ gleichmäßige Lohnentwicklung zu sorgen – in einer Branche, wenn nicht gar in der gesamten Volkswirtschaft.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;2;Wie sehr sich die Gewerkschaftslandschaft verändert hat, zeigt ein einfacher Vergleich: Noch vor zehn, fünfzehn Jahren wiesen die 3,5 Millionen Mitglieder der IG Metall mit ihren Abschlüssen den Weg für die Tarifrunden anderer Branchen. Nach dem Motto: Wenn die Metaller vier Prozent mehr bekommen, dann steht das auch Chemiewerkern, Druckern oder Postangestellten zu. Das führte zwar nicht zu gleichen Tarifabschlüssen, aber zumindest zu gemeinsamen Trends.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;3;Heute ist davon wenig übrig. Die Metaller, die in diesen Tagen mit Warnstreiks ihre Kampfkraft demonstrieren, verlangen selbstbewusst fünf Prozent mehr Lohn. Gleichzeitig muss ver.di, die zweitgrößte deutsche Gewerkschaft, eine historische Niederlage einstecken: Neun Wochen lang haben Müllmänner, Erzieherinnen und Verwaltungsangestellte in den Kommunen gestreikt, so lange wie noch nie. Das Ergebnis aber ist kein Cent mehr Geld, sondern im Gegenteil mehr Arbeit, unbezahlt. Die Ärzte wiederum ziehen auf die Straße, weil sie 30 Prozent mehr Lohn wollen. Und die Gebäudereiniger protestieren, weil sie eine Nullrunde fürchten – nachdem ihre Löhne zuletzt schon um bis zu 16 Prozent gesenkt wurden. Die Gegensätze im Land könnten kaum größer sein.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;4;Selbst innerhalb der Branchen zersplittern die Tarife. Im öffentlichen Dienst ist das unübersehbar. Einst war der Bundesangestelltentarifvertrag (BAT) für Millionen Beschäftigte das Maß aller Dinge. Heute gelten im Bund und je nach Land oder Kommune die unterschiedlichsten Regeln: der alte BAT, der neue TVöD (Tarifvertrag für den öffentlichen Dienst), lokale Sondervereinbarungen, neue Niedrigstlohngruppen, Tarife privater Branchen (dort, wo der Staatsdienst nicht mehr staatlich ist) oder sogar Einzelvereinbarungen, wie etwa bei jedem dritten Landesangestellten in Niedersachsen. Ähnliche Risse gibt es in der Industrie: verursacht durch betriebliche Öffnungsklauseln, durch die Auslagerung von Betriebsteilen oder dadurch, dass ganze Firmen aus den Flächenvereinbarungen ausscheren. Mittlerweile haben die erstrittenen Lohnabschlüsse nur noch geringen Wert – die tatsächliche Lohnentwicklung weicht weit von der tariflichen ab.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;5;Das macht es den Gewerkschaften immer schwerer, Lohnunterschiede zu verringern. Denn das hat sie in der Vergangenheit ausgezeichnet: Sie kämpften nicht nur für höhere Gehälter, sondern auch für einheitliche Löhne in einer Branche, für weitgehend ähnliche Tarifsteigerungen bei verschiedenen Berufsgruppen und für ein Lohngefüge, das insgesamt nicht allzu weit auseinander klafft. Gerade die großen Gewerkschaftsblöcke waren in der Lage, Lohnungleichheiten zumindest zu dämpfen. Dieses System befindet sich in Auflösung – mit gravierenden gesellschaftlichen Folgen.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;6;Bedenklich ist erstens die Tendenz, dass einzelne Berufsgruppen wie Piloten, Fluglotsen oder jetzt die Klinikärzte eigene Tarifkämpfe austragen. Reizt künftig jede Einzelgruppe ihre Blockademöglichkeiten voll aus, dürften viel öfter ganze Wirtschaftsbereiche lahm liegen – dann streiken eben mal die Krankenhausärzte, ein anderes Mal die Krankenschwestern, dann das für die Krankenhausdiäten ausgebildete Küchenpersonal oder die Krankenwagen-Besatzungen.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;7;Zweitens ist auch ohne solche Auswüchse zu befürchten, dass die Löhne künftig weiter auseinander driften. Viele Ökonomen halten das sogar für nötig, begrüßen es, wenn die Löhne sich möglichst ungetrübt je nach Angebot und Nachfrage entwickeln. Auch wenn das extrem große Unterschiede zwischen denen hervorruft, deren Qualifikation gerade gefragt ist, und jenen, die leichter zu ersetzen sind. Nur der Markt, so ihr Argument, sorge für die größtmögliche Effizienz der Wirtschaft. Gerechtigkeit schaffe er nicht, das sei aber auch nicht seine Aufgabe, sondern die des Staates.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;8;So wenig einladend diese kühle Marktlogik klingt, so sehr bietet sich doch an, die Wirtschaftswissenschaftler an einem Punkt beim Wort zu nehmen. Die Gesellschaft steht tatsächlich nicht ohnmächtig vor einer bestimmten Einkommensverteilung, die der Markt anordnet. Der Staat verfügt über viele Instrumente, die Einkommen zu beeinflussen. Die Steuern gehören dazu und das gesamte Sozialsystem. Je schwächer die Gewerkschaften sind, desto stärker muss der Staat einer Spaltung der Gesellschaft entgegenwirken. Das heißt dann zum Beispiel, dass der Spitzensteuersatz eher wieder steigen statt weiter sinken sollte. Und dass am anderen Ende der Skala ein wie auch immer gearteter Kombilohn nötiger wird.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;9;Schließlich ist auch eine andere staatliche Leistung heute dringlicher denn je: die Herstellung von Aufstiegschancen. Es ist gar nicht so lange her, da hatte man auch mit einem schwachen Schulabschluss gute Aussichten, einen anständig bezahlten Industriearbeitsplatz oder eine Lebensstellung bei der Post zu finden. Damit gehörte man zur Mitte der Gesellschaft. Heute wandern einfache Industriejobs nach Osteuropa ab, und die privatisierten Postdienste zählen meist zum unsichersten Niedriglohnsektor. Wenn es daher jemals notwendig war, dass sich der Staat um die Bildungs- und Aufstiegschancen seiner Bürger kümmert, dann heute.;
Arbeitskampf: Mehr Kämpfe, weniger Kampfkraft | ZEIT ONLINE;10;Auch wenn einzelne Gewerkschaftsgruppen vorübergehend wieder an Stärke gewinnen – ihre gesamte Macht schwindet. Der Staat kann das nicht verhindern. Aber er muss sich um die gesellschaftlichen Folgen kümmern.;
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;1;Die Stimmung in der Belegschaft? Kein Kommentar. Wie viel Zeit bleibt zum Verhandeln? Kein Kommentar. Thomas Gauly schweigt. Gerade hat der Kommunikationschef und Generalbevollmächtigte des Chemie- und Pharmakonzerns Altana seine Abteilung bei den bundesdeutschen PR Report Awards zur Auszeichnung »bestes PR Team des Jahres« geführt. Dem Team sei es gelungen, die Konzern-Reputation bei Journalisten und Analysten zu steigern, honorierte die Jury. Jetzt beansprucht der Kommunikationsprofi die Lizenz zum Schweigen. Gauly muss verhindern, dass öffentliche Unruhe das Tun seines Chefs stört. Nikolaus Schweickardt verhandelt über 8800 Arbeitsplätze und geschätzte sieben bis acht Milliarden Euro Unternehmenswert. Es geht um die Zukunft eines wichtigen Teils des Industrie-Imperiums der Unternehmerfamilie Quandt – und um die Pharmaforschung in Deutschland.;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;2;Die Konzernholding am Pilgerhain von Bad Homburg liegt direkt neben der Zentrale der Quandts. Das Taxi lädt Besucher unter dem sanft geschwungenen Vordach ab, leuchtend begrenzt ein Rapsfeld das Anwesen mit den Bungalows aus graubraunem Stein. Die helle Empfangshalle ist mit dezent gerahmten Gräsern, Skulpturen aus Holz und überdimensionalen Apfelzweigen auf Leinwand geschmückt. »Unsere Wurzeln liegen in Deutschland«, sagt Altana-Chef Schweickardt gern. Die Zukunft wahrscheinlich nicht. Der Vorstandsvorsitzende dürfte seinen Patriotismus in den nächsten Wochen dem Diktat des Marktes opfern. Denn der mit 3,3 Milliarden Euro Jahresumsatz viertgrößte Pharmakonzern Deutschlands kann sich im weltweiten Wettbewerb der Pharmagiganten nicht mehr allein behaupten. Da hilft es auch nichts, dass Altana mehrheitlich Susanne Klatten gehört, der Tochter des verstorbenen Großindustriellen Herbert Quandt. Die Erben Quandts halten auch seit langem das dominierende Aktienpaket am Münchner Autohersteller BMW.;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;3;Per Rettungsaktion will Schweickardt die Struktur einer börsennotierten Holding für die Chemie- und die Pharmasparte auflösen und beide Töchter »im Laufe des Jahres 2006 verselbstständigen«. Das neue Chemieunternehmen, durch den Kauf des Pigmente- und Druckfarbenproduzenten Eckart auf »kritische Börsenmasse« vergrößert, soll im Herbst an die Börse gebracht werden – unter Obhut der Deutschen Bank. Das Pharmageschäft, mit 2,4 Milliarden Umsatz das wichtigste Standbein des Konzerns, will Schweickardt mit den Investmentbänkern von Goldman Sachs einem strategischen Partner öffnen. »Wir suchen eine Firma, die international aufgestellt ist und an innovativen Medikamenten forscht.«;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;4;Doch wer will ein Unternehmen, das die jährlich zweistelligen Zuwachsraten einem einzigen Medikament verdankt? Altanas Labore haben 1994 das stärkste patentgeschützte Medikament aus hiesiger Forschung, das Magen-Darm-Mittel Pantoprazol, kurz Panto, hervorgebracht und damit einen wahren Umsatzrausch ausgelöst. Panto steuerte 2005 fast 60 Prozent zum weltweiten Pharma- und damit mehr als 40 Prozent zum Konzernumsatz bei. Allerdings: Nach Ablauf des Patentschutzes 2009/2010 wird die Forschungs-Pipeline – trotz aussichtsreicher Ansätze in der Atemwegstherapie mit den Medikamenten Alvesco und Daxas sowie dem Magenmittel Soraprazan – wohl kein adäquates Nachfolgepräparat ausspucken. Schweickardt kündigt seit Sommer 2005 an, in die »absehbare Lücke« eine Milliarde Euro für Lizenzkäufe, Akquisitionen und strategische Allianzen zu investieren – allein, dem Wort ist bislang noch keine entscheidende Tat gefolgt. Das Geld werde nicht fließen, bevor Altana Pharma unter der Haube ist, prophezeit ein Analyst, der angesichts der »heißen Verhandlungsphase« anonym bleiben will. Jeder Interessent bewerte Zukäufe entsprechend des eigenen Portfolios. Passe der Neuerwerb nicht ins Konzept, könne »eine Milliarde Euro schnell auf zweihundert Millionen schmelzen«.;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;5;Hinter den lamellengeschützten Fenstern der Holding hat Schweickardt Ende Januar »intensive Gespräche« mit Interessenten aufgenommen. Viel Zeit zum Verhandeln hat er nicht mehr. Finanzielle Gründe sprechen dafür, die Zukunft der Pharmasparte vor dem Börsengang der Chemieschwester zu klären. »Gebühren in mehrstelliger Millionenhöhe« spare der Konzern, lasse er die Chemiesparte allein unter dem Mantel der Holding an der Börse listen – statt zusätzlich zur Pharmaschwester, sagt ein Börsianer. Noch mehr Entscheidungsdruck schafft die Stimmung im Konzern. In den Unternehmensstandorten Singen und Konstanz sind die Arbeitnehmer verständlicherweise nervös. Altana zählt mit seinen Produktionsstätten und Forschungslaboren zu den größten Arbeitgebern der Bodenseeregion. Die seit Monaten anhaltende Angst um die Zukunft durchsetzt das öffentliche Leben. Buchhändler und Taxifahrer berichten von Freunden und Familienangehörigen, die nach neuen Jobs suchen. Besonders heikel ist, dass die Aussicht auf Umzugskartons auch den kreativen Forschergeist hemmt. »Spitzenforscher kommen oder bleiben nicht in Unternehmen, in denen zwölf Monate Unsicherheit über die Zukunft herrscht«, sagt ein Investmentbanker. »Kein Kommentar«, sagt Gauly.;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;6;Wenn sich Susanne Klatten aus dem Pharmageschäft zurückzieht, würde ein Kapitel deutscher Industriegeschichte geschlossen. Ihr Großvater, der deutsche Industriekapitän Günther Quandt, übernahm im Juni 1941 die pharmazeutisch ausgerichteten Byk-Gulden-Werke in Oranienburg – Grundstein für das heutige Geschäft. Sohn Herbert gründete 1977 die Altana-Gruppe als Mix aus der Produktion von Kindernahrung, Chemie, Pharma und Kosmetik und vererbte sie seiner Tochter Susanne aus dritter Ehe. Schweickardt, der Altana seit 1990 vorsteht, konzentrierte sich auf Chemie und Pharma. Mit der Sprunginnovation Panto löste er einen Renditerausch aus. Und die Zukunft?;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;7;»Stark steigende Forschungskosten, kürzere Vermarktungszeiten für patentgeschützte Medikamente, milliardenschwere Rückrufrisiken«, kurz, die laut Schweickardt »signifikant veränderten strategischen Rahmenbedingungen für das ethische Pharmageschäft«, dürften Klatten dazu bewogen haben, von der bisherigen Eigenständigkeit abzurücken und die Öffnung des Pharmageschäftes mitzutragen. Würde sie notfalls tatsächlich ihre Position als Mehrheitsaktionärin aufgeben oder sogar ihre Anteile komplett verkaufen?;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Pharma: Ein Konzern wird zerlegt | ZEIT ONLINE;8;Klattens Entscheidung hängt wohl vom Verhandlungsergebnis ab. Gewinnt Schweickardt den Traumpartner aus Übersee, das Biotech-Unternehmen aus Japan oder den USA mit innovativen Produkten? Einen Konzern, der die Forschung am Bodensee ankurbelt und gleichzeitig vom starken Altanta-Vertriebsnetz, insbesondere in Europa, profitiert? Analysten zufolge könnte eine derartige Aussicht Klatten zum Bleiben bewegen. Sollte Schweickardt allerdings an europäische Pharmariesen wie Novartis oder Boehringer-Ingelheim verkaufen müssen, zulasten der hiesigen Labore, dann dürfte die 43-Jährige ihr Erbe verkaufen. Schließlich bleibt Plan C. Trotz eines entsprechenden Dementis durch den Vorstandschef (»den Verkauf an einen Finanzinvestor schließe ich aus«) halten Börsianer diese Option für denkbar. »Pharmafirmen als strategische Investoren passen besser zu uns«, ließ sich Schweickardt auf der Hauptversammlung am 2. Mai jede Hintertür offen. Und Kommunikationschef Gauly? Verweist kommentarlos auf die Worte seines Chefs.;http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true
Energie: Strom aus der Welle | ZEIT ONLINE;1;Walfang, Handel, Krieg – das war die Vergangenheit von Stromness. Die Zukunft des kleinen Fischerdorfs liegt womöglich im Umweltschutz. Dafür spricht, dass sich das Meer vor der zweitgrößten Ansiedlung auf den britischen Orkneyinseln ständig bewegt. Und aus Bewegung lässt sich alles mögliche machen: Strom zum Beispiel. Das erste Wellenkraftwerk ist in Stromness bereits zu besichtigen: dreieinhalb Meter breit, 150 Meter lang – sieht aus wie eine knallrote Wellenschlange.;http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true
