"",2006-03-07,2006-05-11,2006-06-29,2006-07-06,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-05-07,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-06,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2007-09,,,,,,,,,,,,,,,,,,,,160.1,164.0,164.0,164.0,164.0,164.2,164.2,164.2,164.2,164.2,164.2,164.2,164.2,164.2,164.2,164.2,123.2,123.2,123.2,123.2,123.2,123.2,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.3,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9
2007-10,,,,,,,,,,,,,,,,,,,,,171.5,171.4,171.4,171.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,170.4,126.5,126.5,126.5,126.5,126.5,126.5,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.8,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
2007-11,,,,,,,,,,,,,,,,,,,,,,161.2,161.5,161.5,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,120.9,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.7,120.6,120.6,120.6,120.6,120.6,120.6,120.6,120.6,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1
2007-12,,,,,,,,,,,,,,,,,,,,,,,166.9,168.2,167.6,167.6,167.6,167.6,167.6,167.6,167.6,167.6,167.6,167.6,167.6,123.6,123.6,123.6,123.6,123.6,123.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,124.9,124.9,124.9,124.9,124.9,124.9,124.9,124.9,124.9,124.9,124.9,124.9,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.2,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0
2008-01,,,,,,,,,,,,,,,,,,,,,,,,171.5,172.5,172.5,172.5,172.5,172.5,170.7,170.7,170.7,170.7,170.7,170.7,127.1,127.1,127.1,127.1,127.1,127.1,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9,104.9
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,174.5,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,175.0,130.0,130.0,130.0,130.0,130.0,130.0,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,130.7,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.5,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,131.7,130.8,130.8,130.8,130.8,130.8,130.8,130.8,130.8,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,169.1,169.3,169.3,169.3,169.4,169.4,169.4,169.4,169.4,169.4,127.0,127.0,127.0,127.0,127.0,127.0,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.7,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,173.2,172.8,172.8,172.9,172.9,172.9,172.9,172.9,172.9,126.5,126.5,126.5,126.5,126.5,126.5,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,126.9,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4,104.4
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.2,163.7,163.8,163.8,163.8,163.8,163.8,163.8,123.1,123.1,123.1,123.1,123.1,123.1,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.8,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.9,171.7,171.7,171.7,171.7,171.7,171.7,126.9,126.9,126.9,126.9,126.9,126.9,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.6,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.0,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.7,159.9,159.9,159.9,159.9,159.9,119.1,119.1,119.1,119.1,119.1,119.1,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,117.5,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,116.9,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.6,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.9,167.1,167.1,167.1,167.1,123.9,123.9,123.9,123.9,123.9,123.9,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2,101.2
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.7,166.3,166.3,166.3,123.6,123.6,123.6,123.6,123.6,123.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.4,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.7,168.5,168.5,123.6,123.6,123.6,123.6,123.6,123.6,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,122.7,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.9,160.2,118.3,118.3,118.3,118.3,118.3,118.3,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.8,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.1,108.3,108.3,108.3,108.3,108.3,108.3,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,107.1,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.7,87.9,87.9,87.9,87.9,87.9,88.6,88.6,88.6,88.6,88.6,88.6,88.6,86.9,86.9,86.9,86.9,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,86.7,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5,71.5
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.9,86.2,86.2,86.2,86.2,87.0,87.0,87.0,87.0,87.0,87.0,87.0,85.7,85.7,85.7,85.7,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,85.7,85.7,85.7,85.7,85.7,85.7,85.7,85.7,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5,70.5
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.4,86.8,86.8,86.8,87.3,87.3,87.3,87.3,87.3,87.3,87.3,86.8,86.8,86.8,86.8,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1,71.1
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.3,79.1,79.1,79.4,79.4,79.4,79.4,79.4,79.4,79.4,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.2,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.0,78.6,78.6,78.6,78.6,78.6,78.6,78.6,78.6,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7,64.7
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,92.6,92.8,92.8,92.8,92.8,92.8,92.8,92.8,91.9,91.9,91.9,91.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,90.9,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2,75.2
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3,93.5,93.5,93.5,93.5,93.5,93.5,93.5,92.3,92.3,92.3,92.3,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.7,92.7,92.7,92.7,92.7,92.7,92.7,92.7,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2,76.2
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.7,97.3,97.3,97.3,97.3,97.3,97.3,96.8,96.8,96.8,96.8,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1,80.1
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2,95.8,95.8,95.8,95.8,95.8,93.9,93.9,93.9,93.9,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,94.7,93.4,93.4,93.4,93.4,93.4,93.4,93.4,93.4,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8,76.8
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.4,104.1,104.1,104.1,104.1,103.2,103.2,103.2,103.2,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2,85.2
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.6,101.1,101.1,101.1,99.5,99.5,99.5,99.5,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.6,104.6,104.6,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.3,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.8,105.9,105.1,105.1,105.1,105.1,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,104.7,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,103.4,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3
2010-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,101.7,101.7,101.7,101.7,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,103.2,103.2,103.2,103.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.2,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,84.9,84.9,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.0,85.0,85.0,85.0,84.9,84.9,84.9,84.9,84.9,84.9,84.9
2010-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.8,104.6,104.6,104.6,105.3,105.3,105.3,105.3,105.3,105.3,105.3,105.3,106.2,106.2,106.2,106.2,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,105.4,86.6,86.6,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,87.0,86.9,86.9,86.9,86.9,86.9,86.9,86.9
2010-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.5,107.4,107.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,110.0,110.0,110.0,110.0,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,108.7,108.7,108.7,108.7,108.7,108.7,108.7,108.7,89.5,89.5,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.1,88.1,88.1,88.1,88.3,88.3,88.3,88.3,88.3,88.3,88.3
2010-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.1,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,112.6,113.6,113.6,113.6,113.6,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.2,113.2,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,93.7,93.7,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.3,93.3,93.3,93.3,93.4,93.4,93.4,93.4,93.4,93.4,93.4
2010-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.3,119.3,119.3,119.3,119.3,119.3,119.3,119.3,119.3,120.4,120.4,120.4,120.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,101.0,101.0,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100.4,100.4,100.4,100.4,100.5,100.5,100.5,100.5,100.5,100.5,100.5
2010-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.7,117.8,117.8,117.8,117.8,117.8,117.8,117.8,119.2,119.2,119.2,119.2,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.8,119.8,119.8,119.8,119.8,119.8,119.8,119.8,99.5,99.5,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,98.9,98.9,98.9,98.9,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2010-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.4,116.2,116.2,116.2,116.2,116.2,116.2,116.8,116.8,116.8,116.8,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,96.8,96.8,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,97.2,98.0,98.0,98.0,98.0,98.1,98.1,98.1,98.1,98.1,98.1,98.1
2010-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,123.0,123.0,123.0,123.0,123.0,123.8,123.8,123.8,123.8,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,122.1,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.4,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.5,99.5,99.5
2010-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.4,121.2,121.2,121.2,121.2,122.4,122.4,122.4,122.4,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.4,101.4,101.4,101.4,101.3,101.3,101.3,101.3,101.3,101.3,101.3
2010-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.6,127.7,127.7,127.7,128.6,128.6,128.6,128.6,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.2,128.2,128.2,128.2,128.2,128.2,128.2,128.2,105.3,105.3,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,105.9,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4,106.4
2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.2,132.1,132.1,132.6,132.6,132.6,132.6,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.8,131.6,131.6,131.6,131.6,131.6,131.6,131.6,131.6,108.8,108.8,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,109.3,108.8,108.8,108.8,108.8,108.6,108.6,108.6,108.6,108.6,108.6,108.6
2010-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.8,145.5,145.8,145.8,145.8,145.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,143.8,146.4,146.4,146.4,146.4,146.4,146.4,146.4,146.4,118.6,118.6,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.4,119.4,119.4,119.4,119.1,119.1,119.1,119.1,119.1,119.1,119.1
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.3,135.9,135.9,135.9,135.9,134.5,134.5,134.5,134.5,134.5,134.5,134.5,134.5,134.0,134.0,134.0,134.8,134.8,134.8,134.8,134.8,134.8,134.8,134.8,111.2,111.2,112.3,112.3,112.3,112.3,112.3,112.3,112.3,112.3,112.3,112.3,112.3,111.2,111.2,111.2,111.2,110.9,110.9,110.9,110.9,110.9,110.9,110.9
2011-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.1,131.7,131.7,131.7,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.0,132.7,132.7,132.7,131.3,131.3,131.3,131.3,131.3,131.3,131.3,131.3,107.3,107.3,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,108.1,108.1,108.1,108.1,107.8,107.8,107.8,107.8,107.8,107.8,107.8
