"",2006-03-07,2006-05-11,2006-06-29,2006-07-06,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-05-07,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-06,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2007-09,,,,,,,,,,,,,,,,,,,,156.3,159.1,159.1,159.1,159.1,160.0,160.0,159.9,159.9,159.9,159.9,159.9,159.9,159.9,159.9,159.9,124.6,124.6,124.6,124.6,124.6,124.6,124.7,124.7,124.6,124.6,124.6,124.6,124.6,124.6,124.8,124.8,124.8,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.5,124.5,124.5,124.5,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2007-10,,,,,,,,,,,,,,,,,,,,,163.7,163.8,163.8,163.8,163.2,163.2,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,163.4,126.6,126.6,126.6,126.6,126.6,126.6,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.3,126.3,126.3,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.4,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.3,126.3,126.3,126.3,126.3,126.3,126.3,126.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3,106.3
2007-11,,,,,,,,,,,,,,,,,,,,,,157.2,157.8,157.8,158.7,158.7,158.8,158.8,158.8,158.8,158.8,158.8,158.8,158.8,158.8,123.1,123.1,123.1,123.1,123.1,123.1,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7,103.7
2007-12,,,,,,,,,,,,,,,,,,,,,,,160.5,161.9,161.4,161.4,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,161.5,124.4,124.4,124.4,124.4,124.4,124.4,125.6,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.3,125.3,125.3,125.3,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.5,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7,105.7
2008-01,,,,,,,,,,,,,,,,,,,,,,,,165.9,164.4,164.4,164.4,164.4,164.4,163.4,163.4,163.4,163.4,163.4,163.4,126.9,126.9,126.9,126.9,126.9,126.9,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.4,127.4,127.4,127.4,127.4,127.4,127.4,127.4,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3,107.3
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,165.1,165.5,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,165.7,128.7,128.7,128.7,128.7,128.7,128.7,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.0,129.0,129.0,129.5,129.5,129.5,129.5,129.5,129.5,129.6,129.6,129.6,129.6,129.6,129.6,129.8,129.8,129.8,129.8,129.8,129.8,129.8,129.8,129.8,129.8,129.8,129.3,129.3,129.3,129.3,129.3,129.3,129.3,129.3,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9,108.9
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,163.9,163.7,163.7,163.7,163.9,163.9,163.9,163.9,163.9,163.9,127.2,127.2,127.2,127.2,127.2,127.2,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.4,128.2,128.2,128.2,128.1,128.1,128.1,128.1,128.1,128.1,128.2,128.2,128.2,128.2,128.2,128.2,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,128.1,127.8,127.8,127.8,127.8,127.8,127.8,127.8,127.8,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6,107.6
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,162.9,162.8,162.8,163.0,163.0,163.0,163.0,163.0,163.0,126.6,126.6,126.6,126.6,126.6,126.6,126.5,126.5,126.4,126.4,126.4,126.4,126.4,126.4,126.2,126.2,126.2,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.6,126.6,126.6,126.6,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.7,126.7,126.7,126.7,126.7,126.7,126.7,126.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7,106.7
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.3,159.8,159.8,159.8,159.8,159.8,159.8,159.8,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.7,124.7,124.7,124.0,124.0,124.0,124.0,124.0,124.0,123.9,123.9,123.8,123.8,123.8,123.8,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.1,124.1,124.1,124.1,124.1,124.1,124.1,124.1,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5,104.5
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4,163.7,163.7,163.7,163.7,163.7,163.7,126.8,126.8,126.8,126.8,126.8,126.8,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.4,126.4,126.4,126.5,126.5,126.5,126.5,126.5,126.5,126.4,126.4,126.3,126.3,126.3,126.3,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.6,126.6,126.6,126.6,126.6,126.6,126.6,126.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6,106.6
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.6,157.3,157.3,157.3,157.3,157.3,122.8,122.8,122.8,122.8,122.8,122.8,121.4,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.1,120.8,120.8,120.8,120.8,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,122.0,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3,102.3
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.3,162.4,162.4,162.4,162.4,125.5,125.5,125.5,125.5,125.5,125.5,124.8,124.7,124.9,124.9,124.9,124.9,124.9,124.9,125.3,125.3,125.3,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.5,125.5,125.5,125.5,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,125.7,124.9,124.9,124.9,124.9,124.9,124.9,124.9,124.9,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.0,158.6,158.6,158.6,123.4,123.4,123.4,123.4,123.4,123.4,123.3,123.3,123.1,123.1,123.1,123.1,123.1,123.1,123.2,123.2,123.2,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.5,123.5,123.5,123.5,123.5,123.5,123.5,123.5,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0,104.0
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,160.9,160.9,124.5,124.5,124.5,124.5,124.5,124.5,124.0,124.0,124.0,124.0,124.0,124.0,124.1,124.1,124.1,124.1,124.1,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.5,124.5,124.5,124.5,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.6,152.6,118.1,118.1,118.1,118.1,118.1,118.1,118.5,118.5,118.5,118.5,118.5,118.5,118.4,118.4,118.6,118.6,118.6,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.3,118.3,118.3,118.3,118.3,118.3,118.3,118.3,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.4,109.2,109.2,109.2,109.2,109.2,109.2,109.7,109.7,109.7,109.7,109.7,109.7,109.6,109.6,109.5,109.5,109.5,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.2,109.4,109.4,109.4,109.4,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,108.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,109.6,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8,90.4,90.4,90.4,90.4,90.4,90.8,90.8,90.8,90.8,90.8,90.8,90.8,89.1,89.2,89.2,89.2,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3,75.3
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.7,89.4,89.4,89.4,89.4,89.8,89.8,89.8,89.8,89.8,89.8,89.8,88.6,88.5,88.5,88.5,88.8,88.8,88.8,88.8,88.8,88.8,88.9,88.9,88.9,88.9,88.9,88.9,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,88.7,88.7,88.7,88.7,88.7,88.7,88.7,88.7,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6,74.6
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,88.2,88.2,88.2,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.4,88.1,88.1,88.1,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.5,88.5,88.5,88.5,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,88.2,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.4,85.2,85.2,85.4,85.4,85.4,85.4,85.4,85.4,85.4,84.1,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.1,84.1,84.1,84.1,84.1,84.1,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,83.9,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.4,93.6,93.6,93.6,93.7,93.7,93.7,93.7,93.7,92.4,92.5,92.5,92.5,91.9,91.9,91.9,91.9,91.9,91.9,91.8,91.8,91.6,91.6,91.6,91.6,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,92.1,91.9,91.9,91.9,91.9,91.9,91.9,91.9,91.9,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4,77.4
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.4,94.3,94.2,94.3,94.3,94.3,94.3,94.3,93.6,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.4,93.4,93.3,93.3,93.3,93.3,93.5,93.5,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8,78.8
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8,97.1,97.1,97.1,97.1,97.1,97.1,97.0,97.0,97.0,97.0,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.3,96.3,96.3,96.3,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7,81.7
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,96.0,96.0,96.0,96.0,96.0,94.7,95.0,95.0,95.0,95.3,95.3,95.3,95.3,95.3,95.3,95.4,95.4,95.3,95.3,95.3,95.3,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.4,101.4,101.4,101.4,101.4,101.0,101.0,101.0,101.0,100.9,100.9,100.9,100.9,100.9,100.9,100.9,100.9,101.0,101.0,101.0,101.0,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.4,101.4,101.4,101.4,101.4,101.4,101.4,101.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.5,100.3,100.3,100.4,99.3,99.4,99.4,99.4,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,103.2,103.1,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,102.9,103.0,103.0,103.0,103.0,103.0,103.0,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5,86.5
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,104.9,104.2,104.1,104.1,104.1,103.8,103.8,103.8,103.8,103.8,103.8,103.8,103.8,104.0,104.0,104.0,104.0,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,104.3,104.3,104.3,104.3,104.3,104.3,104.3,104.3,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8
2010-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.6,102.2,102.3,102.3,102.3,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,103.0,103.0,103.0,103.0,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,103.1,103.1,103.1,103.1,103.1,103.1,103.1,103.1,87.2,87.2,87.6,87.6,87.6,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.2,87.2,87.2,87.2,87.0,87.0,87.0,87.0,87.0,87.0,87.0
2010-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,104.2,104.2,104.2,104.7,104.7,104.7,104.7,104.7,104.7,104.8,104.8,105.4,105.4,105.4,105.4,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.6,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,88.4,88.5,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.6,88.6,88.6,88.6,88.6,88.6,88.6
2010-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7,107.7,107.7,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,109.5,109.5,109.5,109.5,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,109.1,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,91.4,91.4,90.7,90.7,90.7,90.6,90.6,90.6,90.6,90.6,90.6,90.6,90.7,90.5,90.5,90.5,90.5,90.7,90.6,90.6,90.6,90.6,90.6,90.6
2010-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.5,112.0,112.0,112.0,112.0,112.0,112.0,112.0,112.1,112.1,112.5,112.5,112.5,112.5,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.2,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,94.7,94.7,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.5,94.5,94.5
2010-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,118.8,118.8,118.8,118.8,118.8,118.8,118.6,118.6,118.9,118.9,118.9,118.9,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,101.0,101.0,100.3,100.3,100.3,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.0,100.4,100.4,100.4,100.4,100.5,100.7,100.7,100.7,100.7,100.7,100.7
2010-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,117.0,117.0,117.0,117.0,117.0,116.8,116.8,117.7,117.7,117.7,117.7,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,99.8,99.7,99.6,99.6,99.6,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.8,99.6,99.6,99.6,99.6,99.6,99.7,99.7,99.7,99.8,99.7,99.7
2010-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.1,116.8,116.8,116.8,116.8,116.8,116.8,116.7,116.7,116.7,116.7,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,118.2,117.7,117.7,117.7,117.7,117.7,117.7,117.7,117.7,98.5,98.5,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,99.3,99.3,99.3,99.3,99.4,99.4,99.4,99.4,99.4,99.4,99.4
2010-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.6,121.0,121.0,121.0,121.1,121.1,121.3,121.3,121.3,121.3,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,121.5,120.2,120.2,120.2,120.2,120.2,120.2,120.2,120.2,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.5,100.6,100.4,100.4,100.4,100.4,100.6,100.5,100.5,100.5,100.6,100.6,100.6
2010-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.4,119.4,119.4,119.4,119.4,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.3,120.8,120.8,120.8,120.8,120.8,120.8,120.8,120.8,101.6,101.5,101.5,101.5,101.5,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.7,101.7,101.7,101.7,101.8,101.7,101.7,101.7,101.8,101.8,101.8
2010-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,124.2,124.2,124.2,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.8,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,104.7,104.7,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.1,105.4,105.4,105.4,105.4,105.4,105.3,105.3,105.3,105.2,105.2,105.2
2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.2,127.2,127.2,127.7,127.7,127.7,127.7,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.1,127.2,127.2,127.2,127.2,127.2,127.2,127.2,127.2,107.5,107.6,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.9,107.8,107.5,107.5,107.5,107.5,107.5,107.4,107.4,107.4,107.4,107.4,107.4
2010-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5,135.0,135.6,135.6,135.6,135.6,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,134.3,136.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,113.7,113.7,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.2,114.0,113.9,113.9,113.9,113.9,113.9,113.9
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.7,131.1,131.1,131.1,131.1,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.2,130.1,130.1,130.1,131.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,110.7,110.7,111.4,111.4,111.4,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,110.5,110.5,110.5,110.5,110.2,110.2,110.2,110.2,110.2,110.2,110.2
2011-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.4,128.5,128.5,128.5,128.8,128.8,128.8,128.8,128.8,128.8,128.8,128.8,129.4,129.4,129.4,128.5,128.5,128.5,128.5,128.5,128.5,128.5,128.5,107.9,108.0,108.3,108.3,108.3,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.5,108.5,108.5,108.5,108.2,108.2,108.2,108.2,108.2,108.2,108.2
