"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
2006-03,,,,,,,651586,651494,651494,651494,651494,651494,651494,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426,672426
2006-04,,,,,,,,686043,686043,686043,686043,686043,686043,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833,707833
2006-05,,,,,,,,,698398,698398,698398,698398,698398,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438,720438
2006-06,,,,,,,,,,706129,706129,706129,706129,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062,729062
2006-07,,,,,,,,,,,709341,709341,709341,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819,731819
2006-08,,,,,,,,,,,,718426,718426,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186,741186
2006-09,,,,,,,,,,,,,719999,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739,742739
2006-10,,,,,,,,,,,,,,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899,736899
2006-11,,,,,,,,,,,,,,,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888,733888
2006-12,,,,,,,,,,,,,,,,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040,718040
2007-01,,,,,,,,,,,,,,,,,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508,685508
2007-02,,,,,,,,,,,,,,,,,,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722,678722
2007-03,,,,,,,,,,,,,,,,,,,686503,686503,686503,686503,686503,686503,686503,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417,703417
2007-04,,,,,,,,,,,,,,,,,,,,695875,695875,695875,695875,695875,695875,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815,712815
2007-05,,,,,,,,,,,,,,,,,,,,,699016,699016,699016,699016,699016,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901,715901
2007-06,,,,,,,,,,,,,,,,,,,,,,703749,703749,703749,703749,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165,720165
2007-07,,,,,,,,,,,,,,,,,,,,,,,706285,706285,706285,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346,723346
2007-08,,,,,,,,,,,,,,,,,,,,,,,,712868,712868,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120,730120
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,717942,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218,735218
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085,728085
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201,723201
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247,708247
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249,681249
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797,677797
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684091,684091,684091,684091,684091,684091,684091,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607,696607
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692939,692939,692939,692939,692939,692939,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480,705480
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696030,696030,696030,696030,696030,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548,708548
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702676,702676,702676,702676,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048,715048
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703463,703463,703463,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115,716115
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707548,707548,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302,720302
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708619,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343,721343
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683,713683
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305,710305
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987,696987
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407,671407
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798,665798
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675971,675971,675971,675971,675971,675971,675971,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633,693633
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687564,687564,687564,687564,687564,687564,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334,705334
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690160,690160,690160,690160,690160,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991,707991
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695905,695905,695905,695905,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062,715062
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698256,698256,698256,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299,716299
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705289,705289,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483,723483
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707827,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055,726055
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531,716531
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223,714223
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265,701265
