"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
2005-09,79784,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287,83287
2005-10,,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846,76846
2005-11,,,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609,76609
2005-12,,,,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735,55735
2006-01,,,,,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965,36965
2006-02,,,,,,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873,39873
2006-03,,,,,,,55018,55077,55077,55077,55077,55077,55077,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292,57292
2006-04,,,,,,,,66312,66312,66312,66312,66312,66312,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984,68984
2006-05,,,,,,,,,79031,79031,79031,79031,79031,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143,82143
2006-06,,,,,,,,,,78155,78155,78155,78155,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243,81243
2006-07,,,,,,,,,,,78444,78444,78444,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500,81500
2006-08,,,,,,,,,,,,78431,78431,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487,81487
2006-09,,,,,,,,,,,,,80627,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724,83724
2006-10,,,,,,,,,,,,,,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362,82362
2006-11,,,,,,,,,,,,,,,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485,83485
2006-12,,,,,,,,,,,,,,,,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406,59406
2007-01,,,,,,,,,,,,,,,,,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300,49300
2007-02,,,,,,,,,,,,,,,,,,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804,50804
2007-03,,,,,,,,,,,,,,,,,,,64866,64866,64866,64866,64866,64866,64866,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163,69163
2007-04,,,,,,,,,,,,,,,,,,,,67028,67028,67028,67028,67028,67028,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378,71378
2007-05,,,,,,,,,,,,,,,,,,,,,71876,71876,71876,71876,71876,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528,76528
2007-06,,,,,,,,,,,,,,,,,,,,,,74161,74161,74161,74161,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070,79070
2007-07,,,,,,,,,,,,,,,,,,,,,,,77426,77426,77426,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353,82353
2007-08,,,,,,,,,,,,,,,,,,,,,,,,74536,74536,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335,79335
2007-09,,,,,,,,,,,,,,,,,,,,,,,,,73825,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484,78484
2007-10,,,,,,,,,,,,,,,,,,,,,,,,,,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682,84682
2007-11,,,,,,,,,,,,,,,,,,,,,,,,,,,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501,78501
2007-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304,54304
2008-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782,52782
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949,56949
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58648,58648,58648,58648,58648,58648,58648,60167,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572,60572
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76483,76483,76483,76483,76483,76483,78478,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998,78998
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70396,70396,70396,70396,70396,72222,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689,72689
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77507,77507,77507,77507,79620,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020,80020
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79454,79454,79454,81465,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970,81970
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69326,69326,71125,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623,71623
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79684,81711,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245,82245
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370,80370
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360,72360
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514,53514
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795,36795
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475,42475
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64012,64012,64012,64012,64012,64012,64012,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883,66883
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71971,71971,71971,71971,71971,71971,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073,75073
