"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
1995-12,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.67,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,106.71,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87,118.87
1996-01,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.16,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.15,106.15,106.15,106.15,106.15,106.15,106.15,106.15,106.15,106.15,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,106.14,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,115.55,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23,118.23
1996-02,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.70,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,105.68,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,115.04,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71,117.71
1996-03,105.24,105.24,105.24,105.24,105.24,105.24,105.24,105.24,105.24,105.24,105.24,105.25,105.25,105.25,105.25,105.25,105.25,105.25,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,114.54,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20,117.20
1996-04,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.85,104.85,104.85,104.85,104.85,104.85,104.85,104.85,104.85,104.85,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,114.13,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78,116.78
1996-05,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.51,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,104.50,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40
1996-06,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.09,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,104.10,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,113.32,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95,115.95
1996-07,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,103.66,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,112.85,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47,115.47
1996-08,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,112.39,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00
1996-09,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.98,102.98,102.98,102.98,102.98,102.98,102.98,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,112.13,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73,114.73
1996-10,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.68,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.70,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,102.71,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,111.81,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41,114.41
1996-11,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.37,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,102.40,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,111.47,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06,114.06
1996-12,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,102.24,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,111.30,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89,113.89
1997-01,101.49,101.49,101.49,101.49,101.49,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.50,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.48,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,110.46,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03,113.03
1997-02,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,110.24,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80,112.80
1997-03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.03,101.04,101.04,101.04,101.04,101.04,101.04,101.04,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,101.01,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,109.96,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51,112.51
1997-04,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.90,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,109.83,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38,112.38
1997-05,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.64,100.64,100.64,100.64,100.64,100.64,100.64,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.63,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,109.55,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09,112.09
1997-06,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,109.48,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02,112.02
1997-07,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,100.40,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,109.30,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84,111.84
1997-08,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,100.25,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,109.13,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66,111.66
1997-09,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.27,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.28,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.29,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,109.18,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72,111.72
1997-10,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.30,100.29,100.29,100.29,100.29,100.29,100.29,100.29,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,100.32,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,109.21,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75
1997-11,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,100.24,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,109.12,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65,111.65
1997-12,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.21,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,109.10,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63,111.63
1998-01,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,100.14,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,109.01,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54,111.54
1998-02,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.20,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,100.17,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,109.05,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58,111.58
1998-03,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,100.34,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,109.23,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77,111.77
1998-04,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,100.46,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,109.36,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90,111.90
1998-05,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.44,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,100.43,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,109.33,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87,111.87
1998-06,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.56,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.55,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,109.46,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00,112.00
1998-07,100.69,100.69,100.69,100.69,100.69,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,109.60,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15,112.15
