"",2006-03-07,2006-05-11,2006-06-29,2006-07-06,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-05-07,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-06,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2007-09,,,,,,,,,,,,,,,,,,,,141.3,144.3,144.3,144.3,144.3,145.0,144.7,144.7,144.7,145.0,145.0,145.0,145.0,145.0,145.0,145.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,122.1,122.1,122.1,122.1,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.8,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0,126.0
2007-10,,,,,,,,,,,,,,,,,,,,,146.0,145.8,145.8,145.8,145.9,145.9,145.9,145.9,146.0,146.0,146.0,146.0,146.0,146.0,146.0,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.2,123.2,123.2,123.2,123.7,123.7,123.7,123.7,123.7,123.7,123.7,123.7,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.8,123.2,123.2,123.2,123.2,123.2,123.2,123.2,123.2,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3,125.3
2007-11,,,,,,,,,,,,,,,,,,,,,,144.2,144.6,144.6,144.7,145.1,145.1,145.1,145.2,145.2,145.2,145.2,145.2,145.2,145.2,121.9,121.9,121.9,121.9,121.9,121.9,121.9,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,121.4,123.0,123.0,123.0,123.0,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.3,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6,125.6
2007-12,,,,,,,,,,,,,,,,,,,,,,,149.4,150.3,150.2,149.0,149.0,149.0,149.1,149.1,149.1,149.1,149.1,149.1,149.1,125.5,125.5,125.5,125.5,125.5,125.5,125.5,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.2,125.2,124.5,124.5,124.5,124.5,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.6,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5
2008-01,,,,,,,,,,,,,,,,,,,,,,,,143.9,150.1,149.1,149.1,149.1,148.9,146.9,146.9,146.9,146.9,146.9,146.9,125.0,125.0,125.0,125.0,125.0,125.0,125.0,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.2,126.9,126.9,126.9,126.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,125.9,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.5,126.1,126.1,126.1,126.1,126.1,126.1,126.1,126.1,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3,128.3
2008-02,,,,,,,,,,,,,,,,,,,,,,,,,149.8,147.9,147.9,147.9,147.5,147.5,147.5,147.5,147.5,147.5,147.5,124.2,124.2,124.2,124.2,124.2,124.2,124.2,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,125.1,124.8,124.8,124.8,124.8,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.4,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.7,124.6,124.6,124.6,124.6,124.6,124.6,124.6,124.6,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8,126.8
2008-03,,,,,,,,,,,,,,,,,,,,,,,,,,144.1,144.5,144.5,144.0,144.0,144.0,144.0,144.0,144.0,144.0,123.1,123.1,123.1,123.1,123.1,123.1,123.1,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,123.4,122.7,122.7,122.7,122.7,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.9,122.9,122.9,122.9,122.9,122.9,122.9,122.9,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0,125.0
2008-04,,,,,,,,,,,,,,,,,,,,,,,,,,,152.4,152.6,149.5,149.5,149.5,149.5,149.5,149.5,149.5,126.2,126.2,126.2,126.2,126.2,126.2,126.2,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,127.6,128.7,128.7,128.7,128.7,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.5,129.2,129.2,129.2,129.2,129.2,129.2,129.2,129.2,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4,131.4
2008-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,142.9,142.9,142.9,142.9,142.9,142.9,142.9,121.1,121.1,121.1,121.1,121.1,121.1,121.1,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,120.3,120.3,120.3,120.3,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.4,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.5,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6,121.6
2008-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.4,140.8,140.8,140.8,140.8,140.8,140.8,118.9,118.9,118.9,118.9,118.9,118.9,118.9,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,118.0,117.2,117.2,117.2,117.2,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.7,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,116.4,117.1,117.1,117.1,117.1,117.1,117.1,117.1,117.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1,119.1
2008-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.6,142.7,142.7,142.7,142.7,142.7,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,121.0,121.0,121.0,121.0,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.3,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,120.5,120.5,120.5,120.5,120.5,120.5,120.5,120.5,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6
2008-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.8,144.9,144.9,144.9,144.9,123.3,123.3,123.3,123.3,123.3,123.3,123.3,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.1,122.1,122.1,122.1,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.5,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.6,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3,124.3
2008-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9,140.5,140.5,140.5,118.5,118.5,118.5,118.5,118.5,118.5,118.5,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.8,117.8,117.8,117.8,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.7,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.6,119.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0,121.0
2008-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.1,138.8,138.8,115.4,115.4,115.4,115.4,115.4,115.4,115.4,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,116.1,116.1,116.1,116.1,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,116.1,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6,117.6
2008-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,130.1,108.3,108.3,108.3,108.3,108.3,108.3,108.3,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,108.2,108.2,108.2,108.2,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.3,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.5,108.8,108.8,108.8,108.8,108.8,108.8,108.8,108.8,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7,110.7
2008-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,99.2,99.2,99.2,99.2,99.2,99.2,99.2,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2009-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.8,93.3,93.3,93.3,93.3,93.3,93.3,94.2,94.2,94.2,94.2,94.2,94.2,92.6,92.6,92.6,92.6,92.6,92.6,92.6,92.6,91.7,91.7,91.7,91.7,91.7,91.7,91.7,91.7,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.5,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8
2009-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.7,88.0,88.0,88.0,88.0,88.0,88.6,88.6,88.6,88.6,88.6,88.6,87.4,87.4,87.4,87.4,86.7,86.7,86.7,86.7,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3
2009-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.5,94.6,94.6,94.6,94.6,95.2,95.2,95.2,95.2,95.2,95.2,95.1,95.1,95.1,95.1,95.4,95.4,95.4,95.4,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.3,95.3,95.3,95.3,95.3,95.3,95.3,95.3,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0
2009-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.3,81.7,81.7,81.7,82.6,82.6,82.6,82.6,82.6,82.6,82.2,82.2,82.2,82.2,82.5,82.5,82.5,82.5,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.3,83.3,83.3,83.3,83.3,83.3,83.3,83.3,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7
2009-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,86.7,86.7,86.9,86.9,86.9,86.9,86.9,86.9,86.2,86.2,86.2,86.2,85.3,85.3,85.3,85.3,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.5,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2
2009-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.5,90.8,90.1,90.1,90.1,90.1,90.1,90.1,89.8,89.8,89.8,89.8,89.1,89.1,89.1,89.1,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,89.1,89.1,89.1,89.1,89.1,89.1,89.1,89.1,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7,90.7
2009-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.4,86.7,86.7,86.7,86.7,86.7,86.7,85.9,85.9,85.9,85.9,86.4,86.4,86.4,86.4,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.1,86.1,86.1,86.1,86.1,86.1,86.1,86.1,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6,87.6
2009-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.2,87.6,87.6,87.6,87.6,87.6,86.4,86.4,86.4,86.4,86.5,86.5,86.5,86.5,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.4,86.4,86.4,86.4,86.4,86.4,86.4,86.4,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9,87.9
2009-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.7,97.7,97.7,97.7,97.7,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4
2009-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.9,88.7,88.7,88.7,89.0,89.0,89.0,89.0,89.6,89.6,89.6,89.6,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.3,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,88.9,88.9,88.9,88.9,88.9,88.9,88.9,88.9,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5
2009-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,88.2,88.2,87.6,87.6,87.6,87.6,88.4,88.4,88.4,88.4,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.7,88.7,88.7,88.7,88.7,88.7,88.7,88.7,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3
2009-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.1,93.4,93.0,93.0,93.0,93.0,93.1,93.1,93.1,93.1,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5
2010-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,97.4,97.4,97.4,97.4,97.1,97.1,97.1,97.1,95.9,95.9,95.9,95.9,91.9,91.9,91.9,91.9,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,92.8,92.8,92.8,92.8,92.8,92.8,92.8,92.8,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,94.6,95.2,95.2,95.2,95.2,95.2,95.2,95.3,95.3,95.3,95.3,95.3,95.3,95.3
2010-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,95.9,95.9,95.9,95.0,95.0,95.0,95.0,94.7,94.7,94.7,94.7,92.5,92.5,92.5,92.5,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.0,93.1,93.1,93.1,93.1,93.1,93.1,93.1,93.1,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.5,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0,94.0
2010-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9,93.0,93.0,93.6,93.6,93.6,93.6,94.3,94.3,94.3,94.3,93.4,93.4,93.4,93.4,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.2,92.3,92.3,92.3,92.3,92.3,92.3,92.3,92.3,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,93.6,93.6,93.6,93.6,93.6,93.6,93.4,93.4,93.4,93.4,93.4,93.4,93.4
2010-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6,95.7,96.2,96.2,96.2,96.2,96.6,96.6,96.6,96.6,94.9,94.9,94.9,94.9,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.4,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7
2010-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,100.2,100.2,100.2,100.2,99.2,99.2,99.2,99.2,98.6,98.6,98.6,98.6,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.8,100.8,100.8,100.8,100.8,100.8,101.0,101.0,101.0,101.0,101.0,101.0,101.0
2010-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.2,98.4,98.4,98.4,98.0,98.0,98.0,98.0,98.2,98.2,98.2,98.2,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.8,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.6,100.9,100.9,100.9,100.9,100.9,100.9,101.0,101.0,101.0,101.0,101.0,101.0,101.0
2010-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.7,92.1,92.1,92.2,92.2,92.2,92.2,91.4,91.4,91.4,91.4,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.3,91.1,91.1,91.1,91.1,91.1,91.1,91.1,91.1,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.8,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2,93.2
2010-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,98.5,99.0,99.0,99.0,99.0,98.7,98.7,98.7,98.7,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,97.9,97.9,97.9,97.9,97.9,97.9,97.9,97.9,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,98.6,98.6,98.6,98.6,98.6,98.6,98.8,98.8,98.8,98.8,98.8,98.8,98.8
2010-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.9,99.9,99.9,99.9,99.9,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,99.2,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,99.7,100.4,100.4,100.4,100.4,100.4,100.4,100.3,100.3,100.3,100.3,100.3,100.3,100.3
2010-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,105.2,105.2,105.2,104.2,104.2,104.2,104.2,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.1,104.1,104.1,104.1,104.1,104.1,104.1,104.1,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,105.2,106.4,106.4,106.4,106.4,106.4,106.4,106.5,106.5,106.5,106.5,106.5,106.5,106.5
2010-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,102.6,102.6,102.8,102.8,102.8,102.8,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.7,102.8,102.8,102.8,102.8,102.8,102.8,102.8,102.8,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.4,104.4,104.4,104.4,104.4,104.4,104.3,104.3,104.3,104.3,104.3,104.3,104.3
2010-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.7,104.7,104.9,104.9,104.9,104.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,103.9,104.6,104.6,104.6,104.6,104.6,104.6,104.6,104.6,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,106.5,105.9,105.9,105.9,105.9,105.9,105.9,106.0,106.0,106.0,106.0,106.0,106.0,106.0
2011-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,101.3,101.3,101.3,101.3,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.5,102.0,102.0,102.0,101.5,101.5,101.5,101.5,101.5,101.5,101.5,101.5,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.2,103.8,103.8,103.8,103.8,103.8,103.8,104.1,104.1,104.1,104.1,104.1,104.1,104.1
2011-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.1,102.4,102.4,102.4,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.1,103.1,103.1,103.0,103.0,103.0,103.0,103.0,103.0,103.0,103.0,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,104.2,103.6,103.6,103.6,103.6,103.6,103.6,103.5,103.5,103.5,103.5,103.5,103.5,103.5
