"",2007-08-20,2007-09-18,2007-10-19,2007-11-16,2007-12-17,2008-01-28,2008-02-18,2008-03-17,2008-04-21,2008-05-19,2008-06-23,2008-07-21,2008-08-18,2008-09-22,2008-10-20,2008-11-19,2009-01-19,2009-03-24,2009-04-20,2009-05-19,2009-06-20,2009-08-20,2009-09-21,2009-10-19,2009-11-19,2010-01-18,2010-02-18,2010-03-22,2010-08-19,2010-09-20,2010-10-18,2010-11-18,2011-01-17,2011-02-21,2011-03-21,2011-04-18,2011-05-20,2011-06-20,2011-07-18,2011-08-22,2011-09-19,2011-10-17,2011-11-21,2011-12-19,2012-01-23,2012-02-20,2012-03-19,2012-04-23,2012-05-23,2012-06-18,2012-07-23,2012-08-20,2012-09-24,2012-10-22,2012-11-19,2012-12-17,2013-01-21,2013-02-18,2013-03-18,2013-04-22,2013-05-21,2013-06-17,2013-07-22,2013-08-19,2013-09-23,2013-10-21,2013-11-18,2013-12-16,2014-01-27,2014-02-17,2014-03-24,2014-04-28,2014-05-19,2014-06-16,2014-07-21,2014-08-18,2014-09-22,2014-10-20,2014-11-17,2014-12-15,2015-01-19,2015-02-16
1996-12,92.970,92.970,92.970,92.970,92.980,92.980,92.980,92.980,93.000,92.990,92.990,92.990,92.990,92.990,92.990,92.990,92.390,92.380,92.380,92.380,92.380,92.380,92.380,92.380,92.380,92.380,92.380,92.380,92.390,92.390,92.390,92.390,92.390,92.390,92.390,92.390,92.390,92.390,92.310,92.310,83.870,83.870,83.760,83.760,83.760,83.750,83.760,83.740,83.750,83.750,83.750,83.750,83.750,83.750,83.750,83.750,83.750,83.760,83.760,83.540,83.690,83.760,83.750,83.860,83.860,83.860,83.860,83.860,83.860,83.860,83.860,83.810,83.810,83.810,83.810,83.810,74.350,74.350,74.350,74.350,74.350,74.370
1997-01,93.100,93.100,93.100,93.100,93.110,93.110,93.110,93.110,93.120,93.110,93.110,93.110,93.110,93.110,93.110,93.110,92.750,92.740,92.740,92.740,92.740,92.740,92.740,92.740,92.740,92.740,92.740,92.740,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.750,92.670,92.670,84.200,84.200,84.090,84.090,84.080,84.080,84.080,84.060,84.080,84.080,84.080,84.080,84.080,84.080,84.080,84.070,84.070,84.090,84.090,83.860,84.010,84.080,84.080,84.170,84.170,84.170,84.170,84.170,84.170,84.170,84.170,84.140,84.140,84.140,84.140,84.140,74.650,74.650,74.650,74.650,74.640,74.660
1997-02,93.130,93.130,93.130,93.130,93.140,93.140,93.140,93.140,93.150,93.140,93.140,93.140,93.140,93.140,93.140,93.140,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.780,92.700,92.700,84.230,84.230,84.120,84.120,84.120,84.110,84.110,84.090,84.100,84.100,84.100,84.100,84.100,84.100,84.100,84.100,84.100,84.110,84.110,83.880,84.030,84.100,84.100,84.190,84.190,84.190,84.190,84.190,84.190,84.190,84.190,84.160,84.160,84.160,84.160,84.160,74.660,74.660,74.660,74.660,74.660,74.680
1997-03,93.190,93.190,93.190,93.190,93.200,93.200,93.200,93.200,93.210,93.180,93.180,93.180,93.180,93.180,93.180,93.180,92.820,92.820,92.820,92.820,92.820,92.820,92.820,92.820,92.820,92.820,92.820,92.820,92.830,92.830,92.830,92.830,92.830,92.830,92.830,92.830,92.830,92.830,92.750,92.740,84.270,84.270,84.160,84.160,84.150,84.140,84.150,84.120,84.140,84.140,84.130,84.130,84.140,84.140,84.140,84.130,84.130,84.140,84.140,83.920,84.070,84.130,84.130,84.220,84.220,84.220,84.220,84.220,84.220,84.220,84.220,84.190,84.190,84.180,84.180,84.180,74.690,74.690,74.690,74.690,74.690,74.700
1997-04,93.820,93.820,93.820,93.820,93.830,93.830,93.830,93.830,93.840,93.810,93.810,93.810,93.810,93.810,93.810,93.810,93.430,93.420,93.420,93.420,93.420,93.420,93.420,93.420,93.420,93.420,93.420,93.420,93.430,93.430,93.430,93.430,93.430,93.430,93.430,93.430,93.430,93.430,93.350,93.350,84.810,84.810,84.700,84.700,84.700,84.690,84.700,84.670,84.680,84.680,84.680,84.680,84.680,84.680,84.680,84.680,84.680,84.690,84.690,84.450,84.610,84.650,84.650,84.740,84.740,84.740,84.740,84.740,84.740,84.730,84.730,84.690,84.690,84.690,84.690,84.690,75.130,75.130,75.130,75.130,75.130,75.140
1997-05,93.920,93.920,93.920,93.920,93.940,93.940,93.940,93.940,93.940,93.910,93.910,93.910,93.910,93.910,93.910,93.910,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.530,93.450,93.450,84.900,84.900,84.800,84.800,84.790,84.780,84.790,84.770,84.780,84.780,84.780,84.780,84.780,84.780,84.780,84.780,84.780,84.790,84.790,84.550,84.720,84.760,84.750,84.820,84.820,84.820,84.830,84.830,84.830,84.810,84.810,84.770,84.770,84.770,84.770,84.770,75.210,75.210,75.210,75.210,75.210,75.210
1997-06,93.960,93.960,93.960,93.960,93.980,93.980,93.980,93.980,93.980,93.950,93.950,93.950,93.950,93.950,93.950,93.950,93.570,93.570,93.570,93.570,93.570,93.570,93.570,93.570,93.570,93.570,93.570,93.570,93.580,93.580,93.580,93.580,93.580,93.580,93.580,93.580,93.580,93.580,93.500,93.500,84.940,84.940,84.840,84.840,84.840,84.830,84.840,84.820,84.830,84.830,84.830,84.830,84.830,84.830,84.830,84.830,84.830,84.840,84.840,84.600,84.760,84.800,84.800,84.860,84.860,84.870,84.870,84.870,84.870,84.860,84.860,84.820,84.820,84.820,84.820,84.820,75.250,75.250,75.250,75.240,75.240,75.250
1997-07,93.980,93.980,93.980,93.980,94.000,94.000,94.000,94.000,94.010,93.980,93.980,93.980,93.980,93.980,93.980,93.980,93.600,93.590,93.590,93.590,93.590,93.590,93.590,93.590,93.600,93.590,93.590,93.590,93.600,93.600,93.600,93.600,93.600,93.600,93.600,93.600,93.600,93.600,93.520,93.520,84.990,85.000,84.900,84.900,84.890,84.880,84.890,84.870,84.880,84.880,84.880,84.880,84.880,84.880,84.880,84.880,84.880,84.890,84.890,84.650,84.820,84.850,84.850,84.920,84.920,84.920,84.920,84.920,84.920,84.910,84.910,84.870,84.870,84.870,84.870,84.870,75.290,75.290,75.290,75.290,75.290,75.300
1997-08,94.010,94.010,94.010,94.010,94.030,94.030,94.030,94.030,94.040,94.010,94.010,94.010,94.010,94.010,94.010,94.010,93.630,93.620,93.620,93.620,93.620,93.620,93.620,93.620,93.620,93.620,93.620,93.620,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.550,93.550,85.020,85.020,84.920,84.920,84.920,84.910,84.920,84.900,84.910,84.910,84.910,84.910,84.910,84.910,84.910,84.910,84.910,84.920,84.920,84.680,84.840,84.880,84.880,84.950,84.950,84.950,84.950,84.950,84.950,84.940,84.940,84.900,84.900,84.900,84.900,84.900,75.320,75.320,75.320,75.320,75.320,75.320
1997-09,94.020,94.020,94.020,94.020,94.040,94.040,94.040,94.040,94.050,94.020,94.020,94.020,94.020,94.020,94.020,94.020,93.640,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.630,93.640,93.640,93.640,93.640,93.640,93.640,93.640,93.640,93.640,93.640,93.560,93.560,85.030,85.030,84.930,84.930,84.930,84.920,84.920,84.910,84.920,84.920,84.920,84.920,84.920,84.920,84.920,84.920,84.920,84.930,84.930,84.690,84.850,84.890,84.880,84.950,84.950,84.960,84.960,84.960,84.960,84.950,84.950,84.900,84.900,84.900,84.900,84.900,75.320,75.320,75.320,75.320,75.320,75.330
1997-10,94.180,94.180,94.180,94.180,94.170,94.170,94.170,94.170,94.180,94.150,94.150,94.150,94.150,94.150,94.150,94.150,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.770,93.690,93.690,85.150,85.150,85.050,85.050,85.040,85.040,85.040,85.030,85.040,85.040,85.040,85.040,85.040,85.040,85.040,85.030,85.030,85.050,85.050,84.810,84.970,85.030,85.030,85.100,85.100,85.100,85.100,85.100,85.100,85.090,85.090,85.050,85.050,85.050,85.050,85.050,75.450,75.450,75.450,75.450,75.450,75.460
1997-11,94.200,94.200,94.200,94.200,94.190,94.190,94.190,94.190,94.200,94.170,94.170,94.170,94.170,94.170,94.170,94.170,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.800,93.800,93.800,93.800,93.800,93.790,93.790,93.790,93.790,93.790,93.710,93.710,85.170,85.170,85.070,85.070,85.060,85.060,85.060,85.050,85.060,85.060,85.060,85.060,85.060,85.060,85.060,85.050,85.050,85.070,85.070,84.830,84.980,85.050,85.050,85.120,85.120,85.130,85.130,85.130,85.130,85.120,85.120,85.080,85.080,85.080,85.080,85.080,75.480,75.480,75.480,75.480,75.480,75.480
1997-12,94.200,94.200,94.200,94.200,94.190,94.190,94.190,94.190,94.200,94.170,94.170,94.170,94.170,94.170,94.170,94.170,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.790,93.800,93.800,93.800,93.800,93.800,93.790,93.790,93.790,93.790,93.790,93.710,93.710,85.170,85.170,85.070,85.070,85.060,85.060,85.060,85.050,85.060,85.060,85.060,85.060,85.060,85.060,85.060,85.050,85.050,85.070,85.070,84.830,84.980,85.050,85.050,85.130,85.130,85.130,85.130,85.130,85.130,85.120,85.120,85.080,85.080,85.080,85.080,85.080,75.480,75.480,75.480,75.480,75.480,75.480
1998-01,94.230,94.220,94.220,94.220,94.220,94.220,94.220,94.220,94.220,94.190,94.190,94.190,94.190,94.190,94.190,94.190,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.740,93.740,85.190,85.200,85.100,85.100,85.090,85.080,85.090,85.070,85.080,85.080,85.080,85.080,85.080,85.080,85.080,85.080,85.080,85.090,85.090,84.850,85.010,85.080,85.080,85.160,85.160,85.160,85.160,85.160,85.160,85.150,85.150,85.110,85.110,85.110,85.110,85.110,75.510,75.510,75.510,75.510,75.500,75.510
1998-02,94.230,94.220,94.220,94.220,94.220,94.220,94.220,94.220,94.220,94.200,94.200,94.200,94.200,94.200,94.200,94.190,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.820,93.740,93.740,85.190,85.200,85.100,85.100,85.090,85.080,85.090,85.070,85.080,85.080,85.080,85.080,85.080,85.080,85.080,85.080,85.080,85.090,85.090,84.850,85.010,85.080,85.080,85.160,85.160,85.160,85.160,85.160,85.160,85.150,85.150,85.110,85.110,85.110,85.110,85.110,75.510,75.510,75.510,75.510,75.510,75.510
1998-03,94.350,94.350,94.350,94.350,94.350,94.350,94.350,94.350,94.350,94.300,94.300,94.300,94.300,94.300,94.300,94.300,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.930,93.920,93.920,85.350,85.350,85.250,85.250,85.250,85.240,85.240,85.230,85.240,85.240,85.230,85.230,85.230,85.230,85.230,85.230,85.230,85.240,85.240,85.010,85.190,85.270,85.270,85.350,85.350,85.350,85.350,85.350,85.350,85.340,85.340,85.300,85.300,85.300,85.300,85.300,75.680,75.680,75.680,75.680,75.680,75.680
1998-04,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.620,95.560,95.560,95.560,95.560,95.560,95.560,95.560,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.180,95.170,95.170,86.470,86.480,86.380,86.380,86.370,86.360,86.370,86.350,86.360,86.360,86.360,86.360,86.360,86.360,86.360,86.360,86.360,86.370,86.370,86.130,86.320,86.390,86.400,86.480,86.480,86.480,86.480,86.480,86.480,86.470,86.470,86.450,86.450,86.450,86.450,86.450,76.690,76.690,76.690,76.690,76.690,76.700
1998-05,95.640,95.640,95.640,95.640,95.650,95.650,95.650,95.650,95.650,95.600,95.600,95.600,95.600,95.600,95.600,95.600,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.220,95.210,95.210,86.510,86.510,86.410,86.410,86.410,86.400,86.410,86.390,86.390,86.390,86.390,86.390,86.390,86.390,86.390,86.390,86.390,86.400,86.400,86.160,86.350,86.430,86.440,86.520,86.520,86.520,86.520,86.520,86.520,86.510,86.510,86.480,86.480,86.480,86.480,86.480,76.730,76.730,76.730,76.720,76.720,76.740
1998-06,95.680,95.680,95.680,95.680,95.690,95.690,95.690,95.690,95.700,95.640,95.640,95.640,95.640,95.640,95.640,95.640,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.270,95.260,95.260,86.550,86.550,86.450,86.450,86.450,86.440,86.450,86.430,86.430,86.430,86.430,86.430,86.430,86.430,86.430,86.430,86.430,86.440,86.440,86.190,86.390,86.460,86.470,86.550,86.550,86.550,86.550,86.550,86.550,86.540,86.540,86.520,86.520,86.520,86.520,86.520,76.750,76.750,76.750,76.750,76.750,76.760
1998-07,95.770,95.770,95.770,95.770,95.780,95.780,95.780,95.780,95.780,95.730,95.730,95.730,95.730,95.730,95.730,95.730,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.360,95.350,95.350,86.650,86.660,86.570,86.570,86.560,86.560,86.560,86.550,86.550,86.550,86.550,86.550,86.550,86.550,86.550,86.550,86.550,86.560,86.560,86.310,86.500,86.570,86.570,86.650,86.650,86.650,86.650,86.650,86.650,86.640,86.640,86.620,86.620,86.610,86.610,86.610,76.840,76.840,76.840,76.840,76.840,76.850
1998-08,95.820,95.820,95.820,95.820,95.830,95.830,95.830,95.830,95.830,95.780,95.780,95.780,95.780,95.780,95.780,95.780,95.410,95.410,95.410,95.410,95.410,95.410,95.410,95.410,95.410,95.410,95.410,95.410,95.420,95.420,95.420,95.420,95.420,95.410,95.410,95.410,95.410,95.410,95.400,95.400,86.700,86.700,86.620,86.620,86.610,86.600,86.610,86.590,86.600,86.600,86.600,86.600,86.600,86.600,86.600,86.600,86.600,86.610,86.610,86.360,86.550,86.620,86.610,86.690,86.690,86.700,86.700,86.700,86.700,86.690,86.690,86.660,86.660,86.660,86.660,86.660,76.880,76.880,76.880,76.880,76.880,76.890
1998-09,95.850,95.850,95.850,95.850,95.860,95.860,95.860,95.860,95.860,95.810,95.810,95.810,95.810,95.810,95.810,95.810,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.440,95.430,95.430,86.730,86.730,86.640,86.640,86.640,86.630,86.630,86.620,86.620,86.620,86.620,86.620,86.620,86.620,86.620,86.620,86.620,86.630,86.630,86.380,86.570,86.640,86.640,86.720,86.720,86.730,86.730,86.730,86.730,86.720,86.720,86.690,86.690,86.690,86.690,86.690,76.910,76.910,76.910,76.910,76.910,76.920
1998-10,95.970,95.970,95.970,95.970,95.980,95.980,95.980,95.980,95.990,95.930,95.930,95.930,95.930,95.930,95.930,95.930,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.570,95.560,95.560,86.840,86.840,86.760,86.760,86.750,86.750,86.750,86.730,86.740,86.740,86.740,86.740,86.740,86.740,86.740,86.740,86.740,86.750,86.750,86.500,86.690,86.760,86.760,86.820,86.820,86.820,86.820,86.820,86.820,86.810,86.810,86.790,86.790,86.780,86.780,86.780,76.990,76.990,76.990,76.990,76.990,77.000
1998-11,96.000,96.000,96.000,96.000,96.010,96.010,96.010,96.010,96.010,95.950,95.950,95.950,95.950,95.950,95.950,95.950,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.590,95.580,95.580,86.860,86.860,86.780,86.780,86.770,86.760,86.770,86.750,86.760,86.760,86.760,86.760,86.760,86.760,86.760,86.760,86.760,86.770,86.770,86.520,86.700,86.770,86.780,86.830,86.830,86.840,86.840,86.840,86.840,86.830,86.830,86.800,86.800,86.800,86.800,86.800,77.010,77.010,77.010,77.010,77.010,77.020
1998-12,96.020,96.010,96.010,96.010,96.030,96.030,96.030,96.030,96.030,95.970,95.970,95.970,95.970,95.970,95.970,95.970,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.610,95.600,95.600,86.870,86.880,86.790,86.790,86.790,86.780,86.780,86.770,86.770,86.770,86.770,86.770,86.770,86.770,86.770,86.770,86.770,86.780,86.780,86.530,86.720,86.790,86.790,86.860,86.860,86.860,86.860,86.860,86.860,86.850,86.850,86.830,86.830,86.830,86.830,86.820,77.030,77.030,77.030,77.030,77.030,77.040
1999-01,96.000,96.000,96.000,96.000,96.010,96.010,96.010,96.010,96.020,95.950,95.950,95.950,95.950,95.950,95.950,95.950,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.040,96.040,87.290,87.290,87.200,87.200,87.200,87.190,87.190,87.170,87.180,87.180,87.180,87.180,87.180,87.180,87.180,87.180,87.180,87.190,87.190,86.930,87.130,87.200,87.200,87.250,87.250,87.250,87.250,87.250,87.250,87.250,87.240,87.240,87.240,87.240,87.240,87.240,77.400,77.400,77.400,77.400,77.400,77.400
1999-02,96.000,96.000,96.000,96.000,96.010,96.010,96.010,96.010,96.020,95.950,95.950,95.950,95.950,95.950,95.950,95.950,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.050,96.040,96.040,87.290,87.290,87.200,87.200,87.200,87.190,87.190,87.170,87.180,87.180,87.180,87.180,87.180,87.180,87.180,87.180,87.180,87.190,87.190,86.930,87.130,87.200,87.200,87.250,87.250,87.250,87.250,87.250,87.250,87.250,87.240,87.240,87.240,87.240,87.240,87.240,77.400,77.400,77.400,77.400,77.400,77.400
1999-03,97.290,97.290,97.290,97.290,97.310,97.310,97.310,97.310,97.310,97.260,97.260,97.260,97.260,97.260,97.260,97.260,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.180,97.170,97.170,88.290,88.290,88.210,88.210,88.200,88.190,88.200,88.180,88.180,88.180,88.180,88.180,88.180,88.180,88.180,88.180,88.180,88.190,88.190,87.930,88.110,88.180,88.180,88.240,88.240,88.240,88.240,88.240,88.240,88.240,88.240,88.230,88.230,88.230,88.230,88.230,78.270,78.270,78.270,78.270,78.270,78.270
1999-04,97.730,97.730,97.730,97.730,97.740,97.740,97.740,97.740,97.740,97.700,97.700,97.700,97.700,97.700,97.700,97.700,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.650,97.650,88.720,88.720,88.640,88.640,88.630,88.620,88.620,88.600,88.610,88.610,88.610,88.610,88.610,88.610,88.610,88.610,88.610,88.620,88.620,88.370,88.540,88.600,88.610,88.670,88.670,88.670,88.670,88.670,88.670,88.660,88.660,88.660,88.660,88.660,88.660,88.660,78.650,78.650,78.650,78.650,78.650,78.660
1999-05,97.920,97.920,97.920,97.920,97.930,97.930,97.930,97.930,97.940,97.930,97.930,97.930,97.930,97.930,97.930,97.930,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.910,97.900,97.900,88.940,88.940,88.860,88.860,88.850,88.840,88.840,88.820,88.830,88.830,88.830,88.830,88.830,88.830,88.830,88.830,88.830,88.840,88.840,88.580,88.750,88.810,88.820,88.890,88.890,88.890,88.890,88.890,88.890,88.880,88.880,88.870,88.870,88.870,88.870,88.870,78.840,78.840,78.840,78.840,78.840,78.850
1999-06,98.230,98.230,98.230,98.230,98.200,98.200,98.200,98.200,98.210,98.210,98.210,98.210,98.210,98.210,98.210,98.210,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,98.220,89.220,89.220,89.160,89.160,89.150,89.130,89.140,89.120,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.140,89.140,88.890,89.070,89.140,89.150,89.220,89.220,89.230,89.230,89.230,89.230,89.220,89.220,89.210,89.210,89.210,89.210,89.210,79.140,79.140,79.140,79.140,79.140,79.150
1999-07,98.400,98.400,98.400,98.400,98.390,98.390,98.390,98.390,98.400,98.410,98.410,98.410,98.410,98.410,98.410,98.410,98.440,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.430,98.440,98.440,98.440,98.440,98.440,98.430,98.430,89.440,89.440,89.380,89.380,89.370,89.360,89.360,89.340,89.350,89.350,89.350,89.350,89.350,89.350,89.350,89.350,89.350,89.360,89.360,89.110,89.310,89.390,89.400,89.460,89.460,89.470,89.470,89.470,89.470,89.460,89.460,89.440,89.440,89.440,89.440,89.440,79.350,79.350,79.350,79.350,79.350,79.360
1999-08,98.510,98.510,98.510,98.510,98.500,98.500,98.500,98.500,98.510,98.520,98.520,98.520,98.520,98.520,98.520,98.520,98.560,98.560,98.550,98.550,98.550,98.550,98.550,98.560,98.550,98.550,98.550,98.550,98.550,98.550,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.550,98.550,89.550,89.550,89.480,89.480,89.470,89.460,89.460,89.450,89.450,89.450,89.450,89.450,89.450,89.450,89.450,89.450,89.450,89.460,89.460,89.210,89.410,89.490,89.500,89.570,89.570,89.570,89.570,89.570,89.570,89.560,89.560,89.550,89.550,89.550,89.550,89.550,79.440,79.440,79.440,79.440,79.440,79.450
1999-09,98.610,98.610,98.610,98.610,98.600,98.600,98.600,98.600,98.600,98.610,98.610,98.610,98.610,98.610,98.610,98.610,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,89.640,89.640,89.570,89.570,89.550,89.540,89.550,89.530,89.530,89.530,89.530,89.530,89.530,89.530,89.530,89.530,89.530,89.540,89.540,89.290,89.490,89.570,89.570,89.640,89.640,89.640,89.640,89.640,89.640,89.640,89.630,89.620,89.620,89.620,89.620,89.620,79.500,79.500,79.500,79.500,79.500,79.510
1999-10,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.620,98.630,98.630,98.630,98.630,98.630,98.630,98.630,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,89.660,89.660,89.590,89.590,89.570,89.560,89.560,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.560,89.560,89.310,89.510,89.590,89.590,89.660,89.660,89.660,89.660,89.660,89.660,89.650,89.650,89.640,89.640,89.640,89.640,89.640,79.520,79.520,79.520,79.520,79.520,79.530
1999-11,98.630,98.630,98.630,98.630,98.620,98.620,98.620,98.620,98.620,98.630,98.630,98.630,98.630,98.630,98.630,98.630,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,89.660,89.660,89.590,89.590,89.580,89.560,89.570,89.550,89.560,89.560,89.560,89.560,89.560,89.560,89.560,89.560,89.560,89.570,89.570,89.310,89.520,89.590,89.590,89.660,89.660,89.660,89.660,89.660,89.660,89.660,89.660,89.640,89.640,89.640,89.640,89.640,79.520,79.520,79.520,79.520,79.520,79.530
1999-12,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.650,98.650,98.650,98.650,98.650,98.650,98.650,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,98.700,89.680,89.680,89.610,89.610,89.590,89.580,89.590,89.570,89.570,89.570,89.570,89.570,89.570,89.570,89.570,89.570,89.570,89.590,89.590,89.330,89.530,89.610,89.610,89.690,89.690,89.700,89.700,89.700,89.700,89.690,89.690,89.670,89.670,89.670,89.670,89.670,79.550,79.550,79.550,79.550,79.550,79.560
2000-01,98.660,98.660,98.660,98.660,98.650,98.650,98.650,98.650,98.650,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.710,98.710,89.690,89.700,89.620,89.620,89.610,89.600,89.600,89.590,89.590,89.590,89.590,89.590,89.590,89.590,89.590,89.590,89.590,89.600,89.600,89.350,89.550,89.630,89.630,89.710,89.710,89.720,89.720,89.720,89.720,89.710,89.710,89.690,89.690,89.690,89.690,89.690,79.570,79.570,79.570,79.570,79.570,79.580
2000-02,98.660,98.660,98.660,98.660,98.650,98.650,98.650,98.650,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.660,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,98.720,89.700,89.700,89.620,89.620,89.620,89.600,89.610,89.590,89.600,89.600,89.590,89.590,89.590,89.590,89.590,89.600,89.600,89.610,89.610,89.350,89.560,89.630,89.640,89.720,89.720,89.720,89.720,89.720,89.720,89.710,89.710,89.700,89.700,89.700,89.700,89.700,79.570,79.570,79.570,79.570,79.570,79.580
2000-03,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.690,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,89.710,89.720,89.640,89.640,89.630,89.620,89.620,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.620,89.620,89.370,89.570,89.650,89.650,89.730,89.730,89.740,89.740,89.740,89.740,89.730,89.730,89.710,89.710,89.710,89.710,89.710,79.590,79.590,79.590,79.590,79.590,79.600
